ANGELEGT_AM,TATZEIT_ANFANG_DATUM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,LOR,SCHADENSHOEHE,VERSUCH,ART_DES_FAHRRADS,DELIKT,ERFASSUNGSGRUND
18.07.2021,18.07.2021,22,18.07.2021,22,01200522,200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,17.07.2021,08,17.07.2021,08,02200211,1030,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
17.07.2021,17.07.2021,10,17.07.2021,16,07300618,3154,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,17.07.2021,14,17.07.2021,20,09200819,1250,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,17.07.2021,09,17.07.2021,10,03100101,3000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,17.07.2021,14,17.07.2021,17,04500939,1199,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,17.07.2021,09,17.07.2021,18,07200308,869,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,16.07.2021,21,17.07.2021,10,08100206,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,17.07.2021,10,17.07.2021,12,03601243,1116,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,17.07.2021,11,17.07.2021,11,08100417,2500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,17.07.2021,11,17.07.2021,12,06100103,1414,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,17.07.2021,18,17.07.2021,19,06100103,789,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,16.07.2021,19,17.07.2021,13,01200518,180,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,16.07.2021,07,16.07.2021,14,05100101,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,16.07.2021,20,17.07.2021,03,12100103,100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,16.07.2021,15,17.07.2021,11,03701556,1571,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,16.07.2021,11,16.07.2021,19,11400929,322,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,16.07.2021,14,16.07.2021,21,01401048,514,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,14.07.2021,06,16.07.2021,17,01401048,378,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,12.06.2021,12,14.06.2021,19,02400624,100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,16.07.2021,22,16.07.2021,23,03601243,600,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,16.07.2021,07,16.07.2021,15,04501148,579,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,16.07.2021,17,16.07.2021,23,12500928,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,16.07.2021,12,17.07.2021,09,06200311,295,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,16.07.2021,18,17.07.2021,13,10200525,300,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
17.07.2021,24.06.2021,20,25.06.2021,10,03701659,829,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,16.06.2021,20,17.06.2021,14,06100208,2000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,17.07.2021,13,17.07.2021,16,08100105,299,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,17.07.2021,14,17.07.2021,15,05300736,2455,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,17.07.2021,14,17.07.2021,21,03601142,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,17.07.2021,01,17.07.2021,08,02500831,292,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
17.07.2021,15.07.2021,22,16.07.2021,12,04300414,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,15.07.2021,23,16.07.2021,13,02100103,650,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,16.07.2021,21,17.07.2021,09,01100101,988,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,16.07.2021,08,17.07.2021,08,05200631,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,15.07.2021,16,17.07.2021,13,04200308,2612,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
17.07.2021,15.07.2021,14,17.07.2021,11,06100210,500,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
17.07.2021,07.07.2021,17,08.07.2021,20,08100207,445,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,14.07.2021,22,15.07.2021,13,11401135,345,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,14.07.2021,18,15.07.2021,10,03400722,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,13.07.2021,20,15.07.2021,09,04300416,1127,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,12.07.2021,20,13.07.2021,08,01300732,850,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.07.2021,14.07.2021,22,15.07.2021,00,06400735,1270,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,13.07.2021,09,13.07.2021,17,04300623,1358,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,12.07.2021,11,13.07.2021,00,08401242,420,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,12.07.2021,11,13.07.2021,00,08401242,518,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,14.07.2021,21,15.07.2021,09,02500833,1097,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,15.07.2021,11,15.07.2021,12,06300634,650,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
16.07.2021,15.07.2021,14,15.07.2021,16,07100206,200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,15.07.2021,07,15.07.2021,16,03701556,100,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl aus Keller/Boden von Fahrrädern
16.07.2021,15.07.2021,15,15.07.2021,16,12200412,740,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,14.07.2021,20,15.07.2021,09,01200629,3750,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,14.07.2021,20,15.07.2021,10,10300734,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,16.07.2021,14,16.07.2021,15,07400927,479,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,16.07.2021,07,16.07.2021,08,10300733,50,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,16.07.2021,10,16.07.2021,11,07400927,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,14.07.2021,18,14.07.2021,19,03200204,280,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,15.07.2021,18,16.07.2021,08,03601346,818,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
16.07.2021,15.07.2021,21,16.07.2021,07,07100102,3100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,15.07.2021,16,16.07.2021,10,03601347,1150,Nein,Damenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
16.07.2021,15.07.2021,19,16.07.2021,18,03701660,1299,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,15.07.2021,21,16.07.2021,17,08100206,2375,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
16.07.2021,15.07.2021,23,16.07.2021,00,08100207,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,16.07.2021,09,16.07.2021,14,01100309,350,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,16.07.2021,10,16.07.2021,11,02200213,1745,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,16.07.2021,08,16.07.2021,11,02300419,1290,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,16.07.2021,00,16.07.2021,12,02200213,350,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,15.07.2021,19,16.07.2021,09,03601449,449,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl aus Keller/Boden von Fahrrädern
16.07.2021,13.07.2021,22,14.07.2021,08,02300419,429,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,13.07.2021,14,14.07.2021,15,02200213,200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,13.07.2021,18,16.07.2021,07,11400927,800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,15.07.2021,21,16.07.2021,06,11100204,750,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,15.07.2021,17,16.07.2021,10,03400723,675,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,15.07.2021,19,16.07.2021,06,04501149,2999,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,15.07.2021,17,16.07.2021,15,09401329,450,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,15.07.2021,18,16.07.2021,09,03601141,820,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,15.07.2021,22,16.07.2021,17,02200212,600,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,15.07.2021,22,16.07.2021,17,02200212,600,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,11.07.2021,18,11.07.2021,20,04400728,150,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
16.07.2021,13.07.2021,13,13.07.2021,18,11200512,100,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,12.07.2021,16,15.07.2021,10,04300415,594,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,10.07.2021,19,12.07.2021,15,12200307,100,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,16.07.2021,17,16.07.2021,19,02100106,249,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,16.07.2021,08,16.07.2021,16,02500728,640,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,16.07.2021,13,16.07.2021,17,02100106,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,14.07.2021,19,14.07.2021,23,02500727,375,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,14.07.2021,08,14.07.2021,18,02100104,300,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,14.07.2021,12,16.07.2021,09,10100210,1602,Nein,Rennrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
16.07.2021,16.07.2021,09,16.07.2021,13,06300631,360,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,16.07.2021,17,16.07.2021,17,05100315,654,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,16.07.2021,07,16.07.2021,07,03601451,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
16.07.2021,16.07.2021,12,16.07.2021,13,02500729,470,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,14.07.2021,12,16.07.2021,05,07100204,550,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,16.07.2021,10,16.07.2021,12,09200715,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,16.07.2021,11,16.07.2021,15,11401034,200,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.07.2021,15.07.2021,22,15.07.2021,22,02200207,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,09.07.2021,18,10.07.2021,10,03200206,1350,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,14.07.2021,15,14.07.2021,16,03701556,612,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,14.07.2021,20,14.07.2021,23,09100101,1889,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,14.07.2021,15,14.07.2021,23,02500729,1350,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,14.07.2021,20,14.07.2021,20,08100418,1264,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,14.07.2021,16,14.07.2021,20,11501238,350,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,14.07.2021,17,14.07.2021,18,02100106,999,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,14.07.2021,11,14.07.2021,11,08100206,450,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,01.07.2021,16,02.07.2021,16,01300836,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,28.06.2021,06,29.06.2021,16,03200309,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,13.07.2021,19,13.07.2021,22,03400829,934,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,13.07.2021,07,13.07.2021,19,09200715,750,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,13.07.2021,21,15.07.2021,10,12500928,180,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,13.07.2021,13,13.07.2021,18,05300840,1170,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,13.07.2021,21,14.07.2021,08,02300417,1414,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,13.07.2021,15,14.07.2021,00,09200715,598,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,12.07.2021,23,14.07.2021,15,03601245,684,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,07.07.2021,14,07.07.2021,17,01100102,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,14.07.2021,15,15.07.2021,06,03601452,599,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,14.07.2021,16,15.07.2021,08,06300527,949,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,14.07.2021,15,15.07.2021,11,03701660,617,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,15.07.2021,02,15.07.2021,02,11501341,1,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,15.07.2021,11,15.07.2021,20,09200511,200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,14.07.2021,21,15.07.2021,10,10200524,2999,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
15.07.2021,14.07.2021,21,15.07.2021,10,01401046,317,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,15.07.2021,17,15.07.2021,17,11300722,780,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,14.07.2021,09,15.07.2021,08,03601243,528,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,14.07.2021,16,15.07.2021,08,01200521,1342,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,14.07.2021,18,15.07.2021,07,03601453,700,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,14.07.2021,19,15.07.2021,09,03300516,249,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,31.05.2021,10,02.06.2021,08,04200309,715,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,15.07.2021,10,15.07.2021,17,03400723,200,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,12.07.2021,19,15.07.2021,19,04501152,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,14.07.2021,18,15.07.2021,08,08100416,1290,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,14.07.2021,23,15.07.2021,15,01200522,699,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,14.07.2021,23,15.07.2021,08,02500833,2110,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,14.07.2021,23,15.07.2021,12,02300418,800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,14.07.2021,23,15.07.2021,15,01200522,739,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,15.07.2021,15,15.07.2021,16,04200308,799,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,12.07.2021,19,15.07.2021,10,01300732,519,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,12.07.2021,18,15.07.2021,17,02400624,1300,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,14.07.2021,22,15.07.2021,07,02300419,100,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,14.07.2021,22,15.07.2021,07,10400835,1250,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,14.07.2021,23,15.07.2021,04,05300841,1699,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
15.07.2021,10.07.2021,18,11.07.2021,12,08401244,1049,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.07.2021,10.07.2021,15,11.07.2021,07,08100101,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
14.07.2021,10.07.2021,10,11.07.2021,11,03300412,324,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.07.2021,13.07.2021,07,13.07.2021,17,03601347,831,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.07.2021,11.07.2021,09,11.07.2021,14,11401034,900,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.07.2021,12.07.2021,20,13.07.2021,06,03501038,699,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.07.2021,12.07.2021,22,13.07.2021,09,04200310,744,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.07.2021,12.07.2021,20,13.07.2021,10,02400623,650,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.07.2021,12.07.2021,22,13.07.2021,16,02500832,2100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.07.2021,13.07.2021,21,14.07.2021,12,07200307,531,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.07.2021,14.07.2021,09,14.07.2021,15,01100415,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.07.2021,14.07.2021,18,14.07.2021,19,04400834,400,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.07.2021,14.07.2021,08,14.07.2021,17,04300620,0,Ja,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.07.2021,12.07.2021,22,14.07.2021,09,07200308,2800,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.07.2021,12.07.2021,16,14.07.2021,06,08300934,740,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.07.2021,13.07.2021,15,14.07.2021,09,07300517,1700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.07.2021,13.07.2021,22,14.07.2021,09,05100315,580,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.07.2021,13.07.2021,19,14.07.2021,09,05100315,1600,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
14.07.2021,13.07.2021,18,14.07.2021,05,05100315,694,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.07.2021,13.07.2021,20,14.07.2021,09,06100102,482,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.07.2021,13.07.2021,17,14.07.2021,06,04400726,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.07.2021,13.07.2021,23,14.07.2021,07,01100310,1867,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.07.2021,14.07.2021,18,14.07.2021,18,04300623,6000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.07.2021,14.07.2021,12,14.07.2021,15,04300412,3000,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.07.2021,14.07.2021,15,14.07.2021,16,03601449,1100,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.07.2021,14.07.2021,10,14.07.2021,14,07100101,1499,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.07.2021,13.07.2021,14,14.07.2021,11,09200511,4300,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.07.2021,12.07.2021,19,14.07.2021,12,01100104,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
14.07.2021,13.07.2021,18,14.07.2021,14,08100312,714,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
